Text	Label	Label ID
I was filled with joy when I heard that I had been selected to á come here at Kamuzu College of Nursing.	joy	1
The acts of brutal violence in generally disgusts me. Fights, á phisical aggrssion, etc.	disgust	5
When I was attacked by a teenage boy and had my wallet stolen.	fear	2
When my gradmother died.	sadness	4
Meeting generally dominating persons in social occasions.	anger	3
The negative feelings towards me displayed by my á \parents-in-law\"."	guilt	7
When I was accused of neglecting work for the wrong reasons.	sadness	4
When at very short notice I agreed to work in place of a friend á who was sick, and owner of the restaurant refused to allow me a á drink later in the evening (which is usually always available for á workers), did not thank me, and was generally indifferent towards á me - I felt I did not deserve this.	anger	3
After having watched a crime show on the TV, I was about to take á the dog for a walk. Then, suddenly, there was a man on the á porch... (We live some distance away from other people).	fear	2
My father had a heart attack when I was not at home (I was still á living with them).  He recovered relatively well although he had á to retire (which implied relief from the stress of a small scale á enterprise).	sadness	4
Getting into a crowded bus.	disgust	5
Getting ill.	fear	2
My daughter was 2 yrs she went up to a colt tried to hit it. It á turned on her and kicked her over the heart, sent her flying á through the air. I left my mother and sister to deal to her as á they are nurses. I felt I didn't want to know if she was going to á die, it was just too much.	fear	2
One night, after having decided to finish our relationship, I á took my girlfriend home.  While driving back home, I felt that I á had not handled the whole thing very well.	guilt	7
One day in the TYBA class the teacher asked me a very simple á question which I could not answer.  Finally the teacher himself á gave us the answer and my friends started laughing at me as I had á not been able to answer a simple question.  I knew the answer but á feared that my response may be wrong.  All this made me feel á ashamed of myself.	shame	6
Achieving my goal at a swim meet. I worked toward the goal for 9 á yrs. I was capable of achieving it, but I didn't know when.	joy	1
Once my friend and I got into into a hot discussion on a very á controversial topic.  At one point of the argument I disagreed á with her totally and I took what she was saying as an insult.  So á I couter-argued and unknowingly hurt her emotionally, I felt very á sad about this.	sadness	4
I went shopping with my parents - my father payed everything for á me, I was very glad.	joy	1
As the time to get the results drew near I became more and more á anxious.  My friend called me and said, \ You have passed.\"  My á	joy	1
Many years ago I saw the film \Psycho\" by Hitchcock for the first á	fear	2
My sister was in a hospital, later in the evening we received the á information that she had died.	sadness	4
When I was complimented and called \delightful\"."	joy	1
When I got low marks in B.Sc final.	anger	3
As for disgust.	anger	3
I and my cousin went to a filmshow at night. We went without á making it known to my mother. While we were there at interval, I á came across my mother just close to where we sat.	fear	2
Stealing money from a milk token jar from a close friend of the á family when visiting.	guilt	7
I felt ashamed when I had not attended a class and the teacher asked á me the reason for my absence.	shame	6
Disagreements with mother.  When I moved from KankaanpSS, she had á promised to help me move but broke her promise because of some á hindrance.	anger	3
When my grandfather died.	sadness	4
I had not written to, or called my grandmother, who was lonely, á for a long time.  My mother asked me to call her on her behalf á and when I did so, my grandmother was delighted and she told me á that she had been waiting for some news from us.	guilt	7
Every time I went home with my school report.	fear	2
Being bored in school, not being able to marry and have children.	sadness	4
When I passed the first year and so I could come back for my á second year.	joy	1
It was in a group situation: suddenly it was my turn to say something,  but I felt that I was not able to express myself very well - I felt á ashamed and blushed.	shame	6
Obscene phone call where the person knew my name.	fear	2
I was seven years old and swimming outside the flags at the Gold á Coast. I was caught in a rip and taken out about 100 m. I á couldn't swim too well, but an older friend (17) swam out and á saved me.	fear	2
When I saw a program on Ethiopia on T.V, a fews hours earlier I á had thrown away some clothes and food.	guilt	7
After a long time (of no communication with him, physical á illness and worry) my lover came to see me, when I least expected á to see him.	joy	1
On the way home from Marstrand I was driving behind my father's á car.  Another car tried to push in front of my father and he was á forced to swerve and he thus collided the car with a pillar.  The á other car drove off without even seeing what had happened.	anger	3
Recently, some friends and I had too much to drink while on a á foot-ball road trip to USC. We trashed our hotel room and I felt á ashamed when the maid walked in the next morning.	shame	6
When my friend who is close to me got engaged and did not invite á me.	disgust	5
When my elder sister died.	sadness	4
When my grandfather died I was extremely sad.  However my family á members did not have any special feelings, they said that he was á already 80 years old.	sadness	4
Normally my father never tells vulgar jokes, we do not speak á about sexual things, too. But once he told such a vulgar joke, á that I was really disgusted. He did not tell me, but some of his á friends, but I was present.	disgust	5
I felt anger when at the end of a telephone call, a good friend á told me that she would go to travel next year with another good á friend. We couldn't talk this out.	anger	3
The day the results of the university entrance exam was á published, I found my canditate number and I was very excited.	joy	1
When I was a child, I had a medical check-up. I had to undress á myself and was examined by several doctors.	shame	6
Watching a horror film.	fear	2
When my mother was proved to suffer from a very serious disease.	sadness	4
A meeting with the family and the friends I felt dear and loved, á sharing the gladness of being together at a birthday.	joy	1
A few days back I had a tutorial class and the teacher randomly á assigned one person in each group to make a presentation.  The á discussion in our group had been confused and the presentation á was not very well prepared.  Unfortunately I was selected to á present and I could not keep calm, was confused and result was á very poor.  I really felt ashamed.	shame	6
When you betray the trust you have been given. This is connected á with copying at a class-work at school.	shame	6
Every time I meet a certain person. We cannot get on well á together, we dislike each other.	disgust	5
Risk of being involved in a fight after a party.	fear	2
When riding in a very fastly-driven car on a lose metal road at a á very late hour - no other cars on road, and driver was taking á corners very sharply. I felt afraid - because if an accident á happened, the area was very isolated. Also, I feared for driver, á after I was dropped off - would he make it home safely.	fear	2
Emotional reassurances by spouse.	joy	1
I added a little   ?   to a yield in an experiment to get more of á a yield.	guilt	7
When I left a man in whom I really believed.	sadness	4
For the above: guilt at not living up to my own moral á expectation, guilt for not being the type of person my patents á wanted, guilt for just about bloody everything, just realising á that I have failed drastically in my own eyes.	guilt	7
My sister, whom I like very much, asked me for a favour which I á refused her for some flimsy reason. Some time later I felt sorry á for that and something like sadness.	sadness	4
In the traffic with a car, I nearly got crushed between a bus and á a tram.  The attention of other drivers saved me at the last moment.	fear	2
On a mountain tour, my girlfriend and I passed by an inn. Near á the house there was a big dog which began to follow us. As my á girlfriend is afraid of dogs, I had to draw his attention to me. á He jumped towards my shoulders and wanted to play with me but I á really did not like that.	fear	2
I forgot to lock the outside door at my Land Lady's place.	guilt	7
When my fiancee travelled 2000 Km to visit me, and I hadn't seen á her for 4 months.	joy	1
When a close friend did not write.	anger	3
Returning home in the late afternoon I saw an indecent act made á by a man with the purpose that I saw it.	disgust	5
When my elder brother failed form five in 1968 when I was 5 years á old.	disgust	5
At my job, I got disproportionately angry with a child.  My á reaction was not as it should have been.	guilt	7
I got up late and I could not go to my lessons on time.  When I á entered the class room the stare of the teacher and my classmates á made me feel guilty.	guilt	7
When I lost something that was valuable to my sister.	guilt	7
A friend giving me an expensive Christmas gift while I gave her a á cheap one.	shame	6
One evening I went fishing with some friends but we could not á fish as a fisherman had already put his net there.  We pulled á out the net to find only crabs in it so we threw the net away.  á The net was large and may have cost $1000.  The fisherman used á the net to earn a living and we had had thrown it.	guilt	7
Losing my temper with my spouse.	guilt	7
I bought a Christmas present for my girl-friend. On my way home I á was really glad about having found such a suitable thing.	joy	1
Car accident, hurt three of my closest family.	guilt	7
I was in a restaurant with my boyfriend when I saw my best female á friend after not seeing her for two weeks.  We rejoyced, hugged á and had a long talk.	joy	1
I wanted something in particular and did not get it, also there á was no possibility of getting it.	sadness	4
[ When someone tells me something that hurts me, I feel bad about á it and also feel sad.]	sadness	4
I was visiting my parents in law when the house was invaded by á three strange men, and they committed an armed assault.	fear	2
A boy I had been admiring so much asked me to go out with him.	joy	1
I felt guilty one day when I was accused of running away from á classes and I was caught.	guilt	7
Saw someone licking his dining bowl.	disgust	5
My mother had just been teaching me how to crochet, which is á thought highly improper for a boy in a town.  Just when we á finished, a neighbour walked in.	shame	6
[ No reponse.]	sadness	4
When someone accuses me without reason and is not willing to á listen to me.	anger	3
A day I was with my boyfriend and a couple of friends in a bar, á and he said something that I didn't like (I don't remember what). á Without thinking I slept him in his back, getting ashamed and á sorry just after.	shame	6
A good friend of mine who is at the moment in a foreign country. á I didn't write her for several months and now I feel guilty.	guilt	7
Not doing my share of the work for the house job.	shame	6
Had a letter from my father (usually he does not write to me).	joy	1
One night, when I got out from the University I saw two strange á people near my car. When I got near, they moved away, and then á came close again. I had a feeling that they were assaulters. á After I left I discovered that the windshield was broken.	fear	2
One day I did not feel very well and I wanted to talk to á somebody. A friend invited me for dinner and I was very glad.	joy	1
When I tried to explain to my child as to why there were á magazines wiith naked girls on them at the kiosk.	disgust	5
After a courtship of three months I made an end to it. The boy á was very sad about this.	guilt	7
When I was a child it was found out that I had taken off my á clothes outdoors.  It was summer and my friend and I were out á in the woods.  It had felt exciting at that time.  My parents á discovered that my trousers were back to front and I felt á ashamed.	shame	6
Postgraduate students talking about girls stupid.	disgust	5
[ For example, unfair pushing in a bus.]	anger	3
Our dog had to be shot because he had killed a roe. I liked him á very much and so I could not resign myself to that. I hated the á hunter who shot him.	sadness	4
That I didn't take the time to make an appointment with someone.	guilt	7
When I made an end on a relationship after three years.	shame	6
I always feel ashamed when I do not succeed in accomplishing á something in which I had put in all my efforts.	shame	6
When I was 15 my mother discovered various items in my room which á 15 year olds aren't usually expected to have - mainly alcohol, á marijuana and contraceptives !	shame	6
Negative statement concerning me of a friend before strangers.	disgust	5
When I dreamed that I was being attacked by a friend.	fear	2
I hate hypocrisy. My friend (girl) tried to intrude into my á affairs with my future husband. After that she behaved as if á nothing had happened.	disgust	5
My little niece, who is very talkative, suddenly became very á naughty and began wetting her pants.  She did it one afternoon.	anger	3
I met a girlfriend again after not seeing her for several months. á  I saw her in a discotheque.  We do not like discotheques but we á went there because we knew we would meet there.	joy	1
To go through the underground way at suburb station of LAPA. Poor á people and the ambulants badly dressed up in a passage badly á kept.	disgust	5
When I was at a boarding school at Lusaka, the Rhodesian á soldiers came to bomb a house near our school and we saw the á whole scene.	fear	2
I saw a friend's husband with another woman.	disgust	5
I was asked to join my friend in a boat at Mangochi Lake Malawi á and when making a turn, it seemed as if the boat would sink on á the side.	fear	2
An incident occurred to me when I was going home with my á girlfriend. On the way, a man named Banda grabbed my girlfriend á in my presence. I was really angry with him and as a result I á threw stones at him and he ran away.	anger	3
I was walking down a road and suddenly a few dogs appeared at a fence á and started barking angrily.  They were jumping and it seemed á that they would come for me any time.	fear	2
My teacher reminded us not to do a Summer job, however I did it á for two months.  Yesterday I was chatting with my teacher and á when we talked of the Summer job, I felt ashamed.	shame	6
[ When family mmembers or friends blame me for something I am not á responsible for.  I feel very sad as it was not my fault.]	sadness	4
The inability to read a book at college.	sadness	4
I went to a doctor with a complaint. The doctor told me that I á was completely healthy.	joy	1
Brother provoked anger. It was when mother and father were away á and we had to look after ourselves. He accused me of being á selfish and a snob.	anger	3
On a holiday in France I made a walk in the woods all alone and á very relaxed. Then a motorbike took me over and I saw the man á watching all the time. Suddenly the man stood behing me and I ran á away fast.	fear	2
When I got the positive result of my examination to achieve the á Bachelor Degree in Plychology.	joy	1
When my friend did not pass the high school graduation á examinations.	sadness	4
When my grandfather died.	sadness	4
I made an appointment to pick up someone. However I arrived á too late and she had to wait a quarter of an hour.	guilt	7
When I was on holiday someone vomited in front of me.	disgust	5
When my friend failed an exam by just one mark.  During this exam á she had asked me to show her my answer sheet and I had not done á it.  When the results came out, I thought that had I shown her my á answer sheet she would have passed the exam.  I felt guilty as I á had failed her.	guilt	7
Breaking up with a girl.	sadness	4
When I got associated with a boy one year ago, I neglected my á best friend. When the relation with this boy finished she behaved á very easy-going towards me. I felt guilty then.	guilt	7
When my sister's boyfriend accused her of having been sleeping around.	disgust	5
Caused fault in V.C.R. by not following instructions carefully.	shame	6
Once at a camp a classmate criticized me in front of others.  Now á I find that this classmate is very disgusting.	disgust	5
My son was born.	joy	1
Being away from a very close friend, I was away from Finland á for a year as an exchange student.	sadness	4
China winning the Asian Olympic games.	joy	1
I choked on a cold drink in front of girls who were strangers.	shame	6
Getting a good mark for a subject I had worked hard at but á expected only a moderate mark.	joy	1
When I passed and qualified for the university.	joy	1
When I first suffered from syphilis.	sadness	4
I feel guilty as I am not working, and even my studies are not á progressing.	shame	6
Made a mistake at work.	guilt	7
One of my best friends'fiancT broke off the relationship because á his feelings for me were stronger than for her. I felt the same á for him, but did not really encourage him to leave her or stay á with her - still felt shame.	shame	6
When I was about to be bitten by my friend's dog, later on it bit á me.	fear	2
Passed the last exam.	joy	1
At a success of mine, at a real achievement.	joy	1
I was selected to do a rest for a foreign ballet but I did not á have the money to do it.	sadness	4
I felt very angry when a mishanga seller robbed me of the á transport money I had to go to school.	anger	3
When somebody behaves like a scoundrel. Recently a colleague of á mine used the name of another one for his own benefit.	disgust	5
When I had beaten my auntie.	guilt	7
When I had just moved into my new appartment I found a ventilator á in the kitchen.  I was going to clean it when I found that the á drum was full of mud and slime.  I felt disgusted.	disgust	5
Boyfriend doing cleaning in situation where it was my job to do á it. Later snapped at him over trivial thing. He looked downcast. á I felt guilty - \he's just done all that work for me\"."	guilt	7
Cheating in a minor geography exam at school.	shame	6
Despite my being affectionate, sincere, and helpful to close  á relatives of mine; they turned around and accused me of being á inconsiderate in my relationship with them.	disgust	5
I went to a restaurant with my boyfriend for dinner. There we saw á a couple. the man of the couple was a negro and he hadn't manners á for eat.	disgust	5
When planning to marry.	joy	1
The first time that I caressed a girl, I was about thirteen and á she was eighteen.  I noticed that it did not affect her at all.	shame	6
A night spent with a group of friends.	joy	1
Once when I was studying for my examination, I was asked to do á some work which was unavoidable.	disgust	5
It was when my father was taken into detention by the CIDS for á two years for a reason I don't know up to now.	sadness	4
When, to my surprise, I got to know about having got \very good\" á	joy	1
With the job appointments committee when the headmaster in charge á explained that a male teacher was more suitable for the á particular post.  I had more years of service than the male á teacher, but this was not taken into consideration.  I could have á been given a less attractive job if things had gone the way the á headmaster wanted.	anger	3
When I pulled a chair from under someone at kindergarten and he á hit his head.	guilt	7
When I see someone vomitting.	disgust	5
[ No response.]	guilt	7
I deliberately avoided a person who I wanted to hurt, and who á wanted to talk to me.	disgust	5
I cheated my boyfriend.	guilt	7
When I came to know that my father and his parents were : self á interested, dirty, negative, egoist, bad peolpe,......	disgust	5
I felt very disgusted at a friend to whom I had given a Psychology á book to read, and she did not care to give me back the book á during the exams.	disgust	5
When I gave birth to a child and saw that it was normal when it á was put against my breast.	joy	1
When I had to go to reconciliation before converting to á Catholicism but then once received - o.k.	guilt	7
Found out my wife (girl-friend?) pregnant.	joy	1
I lead a rather secure life.  The only thing I can remember is a á song from the nineteenth century which is against alcohol.  Both á the melody and the word (although naive) effected my emotions.	sadness	4
When I was young, about 6 or 7, I did not make it to the toilet á on time.  I hid the dirty trousers in the cellar as I feared itá being discovered by my parents.	shame	6
When I did not go to work because I had to study for a midterm.	guilt	7
The assistant professor saw me cheat at the preliminary á examination.	guilt	7
Last Summer in Italy I was attacked by a dog.It was terrible to á feel that untidy dirty dog against my naked skin.	fear	2
When my father did not get back from Chipata on time, he was thus á holding back progress as everything depended on him.  I felt á angry over his actions.	anger	3
I had gone on a vacation and my mother left home without leaving á me any thing - money to come back to school.	anger	3
I watched a football match with my old friend.  The performance á of the team was very good and the team members were full of á spirit.  The match was excellent and every time a goal was scored á I felt excited.	joy	1
My lovely girlfriend double-crossed me and so that I found her á chatting with another guy.	anger	3
My fear appeared in the form of jealousy. I was afraid that my á girl-friend had fallen in love with another man, I was afraid to á lose her.	fear	2
I met a friend in a discotheque. he was with a girl and he told á me that she was not his girlfriend.  I, to say something, á commented that she must be a viscious woman.  He then told me á that she was his girl.	shame	6
[ No response.]	shame	6
When I got  grade \C\" in M160 at the end of my first year at á	disgust	5
The last time I had to phone the Registry, after having called á them so many times in the last few days.	shame	6
When I heard the examination results and when I recovered after á having been sick for a week.	joy	1
When a close friend entrusted me with a secret and I let the cat á out of the bag.	shame	6
The second time I went to the entrance exam to V.S.P. and á didn't get approved.	sadness	4
When I gave birth to my son and saw that he was alive and that I á had managed it well.  He was born a month too early with a á malfunctioning lung.  This happened a year ago.	joy	1
It appeared that I gave correct answers to all questions during á an examination of personality while I thought I performed very á badly. Even now, I don't know how I managed it.	joy	1
I had been drinking with a pal and I later (1 o' clock) had a date  á with my fiancee.  We were going to a Spanish lesson and I was á afraid that she would smell that I had been drinking.	fear	2
When a drunkard barged into a room where my friend and I had run á in order to get away from him.  We were all alone and all I could á see was this hand coming towards me.	fear	2
When my brother did not send me the transport money to resume      á my studies in time at UNZA.	anger	3
My guinea-pig had been ill for a couple of days.  One evening, á when I came home I enquired as to how it was doing.  My mother's á expression told me that it had died.  My knees refused to support á me and I began to weep convulsively.	sadness	4
When I saw a man hitting a child of 2 years without any consideration, á simply because the child had been leaning against a window.	anger	3
When my grandmother died - I wasn't sad so much that she'd died á because she was old, but because she lived in the last few years á in an old people's home and had nothing very much that was hers - á no chair, or private space, and when I went to visit she would be á sitting in the \lliving\" room the TV room. It was hopeless. And I á	sadness	4
Insulted for no reason.	anger	3
I read in the newspaper that the Student Lodging Fund was going á to build new appartments for refugees (in my opinion this is the á state's affair).  This is when only a fractoin of the students á can find an appartment.	anger	3
When I was a child: I had told my mother a lie and she found it á out.	shame	6
Someone stole a K10 note and the teacher thought that it was me á when I was not responsible for the theft.	disgust	5
When I insulted my young sister for a very little misconduct of á putting on my shoes. She wrote me an apology letter and the á message she included made me feel guilty.	guilt	7
While he was drunk, my life partner tried to hit me.  I felt á scared and fled to the bathroom.	fear	2
I gave my mom a gift she wanted for years. I raflected her joy.	joy	1
When I lost the person who meant the most to me.	sadness	4
For my parents anniversary, we hosted a party and we were very á happy.	joy	1
I needed a recommendation for something. I decided that the best á person to get one from was a professor who I had never talked to á before. I felt a lot of fear going up after class to ask him to á recommend me considering he had never heard my name before. But I á did.	fear	2
When my grandparents moved to another part of the town.	sadness	4
When I got the scholarship letter from Australia.	joy	1
I allowed my then boyfriend to touch me, if only briefly.	shame	6
Once as a child I dreamed of a fire. Since that time I hadn't á wanted to sleep in that bed and had feared the night darkness á (and so it is now).	fear	2
At the weekend I wanted to be absent from school because of a á sports event, but my teacher refused to give me the day off á because he didn't like me.	anger	3
Held under water by a large wave and thought I was drowning.	fear	2
I misunderstood a girl and thought that she loved me.  One day á when I was talking to her, her boyfriend appeared and I felt á ashamed.	shame	6
My class winning against another class in a football match.	joy	1
Bulgaria won a football match against France.	joy	1
That was soon after the results of the interview which nearly á 9,000 people attended in all the three regions of Malawi. My joy á came after hearing on the radio that I was one of the people á selected to undergo the Medical Assistant training at the á L.S.H.S.	joy	1
When I decided to leave my steady, secure employment to come to á university. Because I didn't know if I could cope with all the á requirements of study and also being older I didn't know if I á would enjoy mixing with younger people, also financial á insecurity.	fear	2
When I read the newspaper that morning I found my candidature á number on the admission list of the Chinese university.  I was á satisfied and happy and the cumulative anxiety disappeared.  I á only wanted to cry out that I had succeeded.	joy	1
A) A documentary in which baby fur seals were being á clubbed/spiked to death by Canadian seal-hunters. Brutally á graphic. B) Description of a disfigured orphaned child in Hiroshima á calling for her mother.	sadness	4
My father was very angry with another man in the presence of my á friends.	shame	6
Seeing maltreated, dead animals.	disgust	5
When I passed an exam.	joy	1
I didn't do very well on a midterm and I'm disgusted with myself á because I was prepared and thought I did well.	disgust	5
When I saw that the mark I had obtained in an exam was a good á one.	joy	1
When I was 7-8 years old, I woke up one night and found myself á alone at home.  My mother had gone out to buy cigarattes from a á machine.	fear	2
Dad had just married his second wife (my step-mother) and I did á not like her so I went to the wardrobe and set fire to her á dresses.  Eveyone suspected my brother and he had to bear the á consequences.  Nobody ever got to know that it was me who had á done it.	guilt	7
When I got a record as a gift from a friend.	joy	1
When an old schoolfriend phoned me to arrange an appointment to á talk about old memories. I hadn't seen him for 8 years.	joy	1
I had to wash my grandmother because she did not get to the á bathroom on time.	disgust	5
On my birthday a friend came to see me unexpectedly and brought á me flowers. I usually do not see her very often.	joy	1
I feel guilty when when I realize that I consider material things á more important than caring for my relatives.  I feel very á self-centered.	guilt	7
One of my class-mates had a disease unexpectedly, he had been in á a coma for six days in a hospital before he died.	sadness	4
[ No response.]	disgust	5
My mother had for some time been trying to separate me from a á good friend who, she thought, was not good company for me.  á Finally, at breakfast one day, we had an argument and I tried to á defend my friend.	anger	3
Doing well in an examn.	joy	1
Several years ago my mother died. She had been ill for a long á time, but nevertheless her death came unexpectedly. I did not and á I still do not want to believe that it is true.	sadness	4
When I was hungry, I tried to take the money that my mother á had saved up for something else.	shame	6
[ ....has not really happened.]	shame	6
When I reproached my friend because I was myself low-spirited and á disappointed.	guilt	7
When I was told that my uncle had passed away.	sadness	4
After having failed my driving test.	shame	6
During lectures, I sensed an unexpressed understanding with a boy á I did not know.  We exchange glances ; I think he likes me, and I á like him too.  Perhaps he has fallen in love with me .........	joy	1
Not handing in homework in time.	guilt	7
My cat was sick and I had to take him to the vet to be put down - á no one else there to do it.	sadness	4
Riding through a bush fire on an island of Australia - on a á pushbike as a little boy - all alone, lost and surrounded by á smouldering wood and flame.	fear	2
Having received an offer to do post-graduate work.	joy	1
When I was notified that I had been accepted as a Psychology á student.	joy	1
After being told that an ex-boyfriend had been hurt by my wearing á something he had given me when I was with another guy. I was á unaware of my actions really, as I had not considered the fact á that he had given it to me, and might see me. I still respected á his opinions of me.	guilt	7
In my 20s - and was going out to dinner to celebrate a friend's á birthday. Her (older - in 30s) cousin, really wanted me to get á drunk cos I'd visited their (cousin & wife) place quite a bit, á but had always been very careful - brought up to believe in á moderation in drink (but not guilt repression etc). I mixed á drinking with smoking (which I rarely did) and got drunk and had á to leave the table to get sick in the loo, and later went home á and was sick again; have never felt so awful in my life. And I á didn't want to face or tell my other flatmates, or family.	shame	6
Not accepting hints of intimate relation from a girl.	guilt	7
In the University we were convoked to a stroll like a freshman I á was still innocent about the manipulation. On seeing the goal of á the exaltation to poor character people, I felt anger on feeling á myself mass of maneuver.	anger	3
My sister gave birth to twins, healthy ones.	joy	1
One evening I stayed at home all alone. As we lived on the ground á floor, I was often afraid of burglers.	fear	2
I had a date with my girlfriend, the time and place had not been á fixed.  I asked her to phone me an hour later as it was midnight á and I did not want to disturb her family.  I waited several hours á for her call, she did not call me that night.	anger	3
My father promised to send me pocket money at the month-end since á I wanted to buy a new pair of shoes when I was at secondary á school, but he didn't.	disgust	5
[ No response.]	sadness	4
When I was accepted as a student.	joy	1
My husband and I were invited at the house of our nieghbours then á we got an invitation on the part of my parents which we had to á refuse. A a result they called me by words that provoked my á anger.	anger	3
Because I am the Captain of a basketball team I usually organise á a roster system so that everyone in the team can have a turn at á doing either a duty or a ref. A lot of the time the girls can't á be bothered or just forget - I usually have to fill in.	anger	3
My parents came to visit me.	joy	1
I slandered a person behind his back and he got to know about it.	shame	6
When I learnt that I had to repeat the first year, I found the á solution immediately but was blocked by many difficulties.	sadness	4
A good friend, the wife of the vicar of my church came up to me á from the pews (I am in the choir) and shook my hand during the á time for an informal \greeting\" in the church service. She said a á	joy	1
When I see people with burns I feel sad, actually I can not even á express my feelings as I think that they must suffer a lot.	sadness	4
I felt disgust with the alcohol, after I happened to see a young á man, who was dead to the world and who wallowed on the pavement. á This \sight\" I watched from the bus."	disgust	5
Sometime back I was coming from the wards and lice were all over á my uniform since patient's blankets have a lot of lice. It á happened that my boyfriend picked some lice from my white uniform. á I was so ashamed.	shame	6
I felt a great joy when I knew that my father was going to sell á the apartment from GUARUSA, because in some way we were helded by á it, that means that we didn't go to any other place, because we á had the apartment.	joy	1
When I learnt that I had been accepted at UNZA.	joy	1
When I got to know that I had passed the university entrance á exam.  I thought that I had done one of the exams badly.	joy	1
A friend of mine was hospitalized after having been diagnosed as á having typhoid, he had to forgo his exams and also his ambition á of doing a dissertation at the M.A level.  It was a very sad á event for me and I felt very sorry for him so I volunteered to á stay with him in the hospital.	sadness	4
When I noticed that I do many things to the pregiudice of myself.	sadness	4
I promised to join a meeting but did not turn up as I did not á want to do the work.	guilt	7
I met a girl some time ago and I cared very much about her but it á happened so that we left each other. I felt some sort of sadness, I think á I can call it so.	sadness	4
In May 18th, 1984 my boyfriend went to the U.S.A. In December I á was told he passed away. He had cancer of the Oesophagus.	sadness	4
I played in a stage play. Suddenly, in front of 200 people, I á could not remember the words I had to say.	shame	6
My mother always took my side. That brought about quarrels with á my father. I knew she didn't like that and I felt very sorry for á that.	guilt	7
When I heard that an acquaintance of mine was spreading rumours á about my affair with a close friend.	anger	3
A drunken friend of mine was beating up another friend, who was á also drunk.	anger	3
We were riding in a friend's car.  He was driving very fast and á suddenly a another car crossed the road in front of us.  My á friend had to turn the car rapidly.	fear	2
When I went to see the result of an exam and saw that I had á failed.	sadness	4
I experienced this feeling when the doctors found a nodule in one á of my mother's breasts. It turned out to be an occlusion á resulting from continious sucking but for a few days I was not in my á reason.	fear	2
I received an unexpected B+ on an engineering midterm. I did not á study nearly as much as I should have and it was a difficult á test.	joy	1
When I was insulted by a fellow student.	anger	3
I live with my boyfriend, we have a close relationship, I fell in á love with another man.	guilt	7
When I heard that my Uncle had passed away in a road traffic á accident.	sadness	4
Last week a friend of mine called on me and said I was moody and á difficult to persuade. With this I got angry with her.	anger	3
Getting back my Psych 140 midterm.	fear	2
After an exhausting day I came home and wanted to take a bath to á relax. My father wanted to take a bath first and when he had á finished after an hour, there was no hot water left for me.	anger	3
Being criticized by teacher in public.	shame	6
When I saw the film \Johnny got his gun\" which deals with the á	sadness	4
I have been afraid several times. What marked me was that I á almost didn't enter University.	fear	2
When I had not been accepted to a college which I dreamed of á going to. I felt that I had let myself and my parents down.	shame	6
The news of the natural calamity, an earthquake in which hundreds  á of Mexican people died.	sadness	4
I had an appointment with a colleague of mine to give her my á lecture notes. I couldn't go and I didn't send them, and so the á girl missed a day for the preparation of her term exams.	guilt	7
When I was doing my homework at home, some relatives came and á advised me to help my mother do the house-work.	shame	6
I get disgusted with the inherent racist attitudes of my á brother-in-law in putting down various ethnic groups and also my á unwillingness to challenge him about these attitudes in order to á keep the peace.	disgust	5
In September 1984, I was forced to live with someone I did not á like.  The first week we were at loggerheads and our conversation á was like a debate.  The atmosphere was very bad.  When he learnt á that I had got 95 marks in a test he told me \ A failure, You lost á	anger	3
I had a quarrel with my father, because I was of the opinion that á he decided in an authoritarian way which TV program we should á watch. I became very angry and started throwing things through á the room.	anger	3
Watching Muldoon act as my P.M.	shame	6
Death of a parent.	sadness	4
My cassmate laughed at me when I was being scolded by the á teacher.	anger	3
While intoxicated I damaged my sister's car in a minor way and á someone elses in a minor way.	guilt	7
I was in Sierra Nevada, climbing a peak over 3,000 metres high, á without any light and with many other problems.  I was afraid for á my life.	fear	2
When my boyfriend almost had a relationship with a close friend á of mine.	sadness	4
Once after falling in love, I imagined that particular girl to be á perfect and completely overshadowing my girlfriend. Afterwards I á realized that this image was not objective. I felt guilty against á both girls.	guilt	7
When a person saw that I was accused of something I had not done á and did not do anything to defend me.	disgust	5
Someone called me a disgusting nickname.	anger	3
When I fought with my friends.	guilt	7
When I was travelling at night.	fear	2
[ No response.]	sadness	4
One of my friends asked me to go shopping with her, another á friend of hers was also coming along.  During the outing they á kept talking to each other and I felt left out, even when I tried á to talk to them they seemed not to listen to me and did not pay á me much attention.	anger	3
When at school, I threw a duster at another child and hit him in á the head. The blow caused a flesh wound and I was afraid of what á would happen to me when the teacher found out the circumstances.	fear	2
When mother was very ill, I feared that she would die.	fear	2
My boat didn't win a race which we were favored to win.	shame	6
I was camping in an old broken hut which had no lights.  I had á brought along a lamp which was not working very well.  The door á made strange sounds and I was sure that strange things were á happening.  The most terrifying bit was that there were many á wardrobes in the hut and everytime that I looked in the glass of á the wardrobe I felt that there were \objects\" behind me.   The á	fear	2
I insulted two of my friends because I thought that had been á gossiping about me right under my nose, however I later found out á that they were not doing so.	shame	6
My father began to say incoherant things concerning my brother's and á my own behaviour towards him.  His biased (authoritarian) and á ridiculous point of view made us angry.	anger	3
When I decided not to out any longer with a girl whom I liked á quite a lot.  This made me feel low for a some time.	shame	6
I had worked very hard during my vacations to raise some money á for a few major items (e.g a radio).  but when I arrived at the á inter-city bus terminal, my hard earned money had been stolen á from me.	anger	3
[ When my performance (homework or other work) is better than others.]	joy	1
Winning a game after a long time of losing.	joy	1
